Time,Open,High,Low,Last,Change,Volume,Open Int
8/26/2020 12:10,11917.25,11924,11912.25,11914.25,-3,4537,N/A
8/26/2020 12:05,11917.75,11929.5,11913.25,11917.25,-0.5,5601,N/A
8/26/2020 12:00,11903,11923,11902.75,11917.75,14.75,4838,N/A
8/26/2020 11:55,11916.5,11918.5,11900,11903,-13.25,5404,N/A
8/26/2020 11:50,11903,11917.5,11903,11916.25,13.25,6076,N/A
8/26/2020 11:45,11903.5,11907.5,11895.25,11903,-0.25,5873,N/A
8/26/2020 11:40,11924.25,11924.5,11897.25,11903.25,-21,7611,N/A
8/26/2020 11:35,11933.75,11936.5,11920,11924.25,-9.25,5321,N/A
8/26/2020 11:30,11941.25,11945.5,11932.5,11933.5,-8,4755,N/A
8/26/2020 11:25,11931,11950.25,11927,11941.5,10.25,8804,N/A
8/26/2020 11:20,11932.75,11933,11925,11931.25,-1.25,4463,N/A
8/26/2020 11:15,11925.5,11934,11917.75,11932.5,7,6743,N/A
8/26/2020 11:10,11909.5,11926,11907.75,11925.5,15.75,7992,N/A
8/26/2020 11:05,11895.75,11913.25,11893.25,11909.75,14,8853,N/A
8/26/2020 11:00,11891.25,11896.5,11879,11895.75,4.75,7878,N/A
8/26/2020 10:55,11891.5,11897.5,11888.25,11891,-0.5,4791,N/A
8/26/2020 10:50,11883.25,11892,11880.5,11891.5,8,4164,N/A
8/26/2020 10:45,11891.25,11893.5,11875.75,11883.5,-7.75,6289,N/A
8/26/2020 10:40,11874.25,11893.25,11874,11891.25,17.25,7725,N/A
8/26/2020 10:35,11866.5,11874.75,11866.25,11874,7.75,5023,N/A
8/26/2020 10:30,11858.75,11868.5,11858,11866.25,7.5,6209,N/A
8/26/2020 10:25,11851,11861,11844.5,11858.75,7.75,6591,N/A
8/26/2020 10:20,11841,11851.75,11838.25,11851,10.25,4060,N/A
8/26/2020 10:15,11844,11849,11834.75,11840.75,-3.25,5452,N/A
8/26/2020 10:10,11850,11854.5,11838,11844,-6,5346,N/A
8/26/2020 10:05,11844.25,11852.5,11841.75,11850,6,4644,N/A
8/26/2020 10:00,11838,11851.75,11838,11844,6,6594,N/A
8/26/2020 9:55,11828.5,11843,11827.75,11838,9,4604,N/A
8/26/2020 9:50,11838.5,11840.75,11827.75,11829,-9.5,5495,N/A
8/26/2020 9:45,11830.25,11839,11824.75,11838.5,8.25,5678,N/A
8/26/2020 9:40,11822,11832.5,11821.75,11830.25,8.25,7152,N/A
8/26/2020 9:35,11817.75,11823,11814.5,11822,4.25,5164,N/A
8/26/2020 9:30,11805.75,11818.75,11805.25,11817.75,11.75,6036,N/A
8/26/2020 9:25,11800.75,11809.5,11797.5,11806,5,6615,N/A
8/26/2020 9:20,11790,11801.25,11784,11801,11,5076,N/A
8/26/2020 9:15,11773.75,11794.75,11773.25,11790,16,5148,N/A
8/26/2020 9:10,11785.75,11789,11772.5,11774,-12,4943,N/A
8/26/2020 9:05,11779.75,11791,11779.25,11786,6.25,4499,N/A
8/26/2020 9:00,11786.25,11795.75,11771,11779.75,-6.25,7672,N/A
8/26/2020 8:55,11770.25,11791,11769.5,11786,15.75,6051,N/A
8/26/2020 8:50,11794.75,11795.25,11764.5,11770.25,-24.5,8415,N/A
8/26/2020 8:45,11780,11796,11772.5,11794.75,14.75,7360,N/A
8/26/2020 8:40,11779.5,11789,11771.75,11780,0.5,7190,N/A
8/26/2020 8:35,11780,11796.75,11772.5,11779.5,-0.5,11728,N/A
8/26/2020 8:30,11768.25,11780.5,11762.75,11780,11.5,12405,N/A
8/26/2020 8:25,11767.25,11770,11764.25,11768.5,1.5,2085,N/A
8/26/2020 8:20,11766.75,11770,11766.25,11767,0.25,1487,N/A
8/26/2020 8:15,11763,11767.5,11762.5,11766.75,4,1713,N/A
8/26/2020 8:10,11759.75,11763,11755.5,11762.75,3.25,1304,N/A
8/26/2020 8:05,11756.5,11760.75,11751.5,11759.5,3,1120,N/A
8/26/2020 8:00,11751.5,11758,11751,11756.5,5.25,1164,N/A
8/26/2020 7:55,11753.5,11756,11750.75,11751.25,-2.5,1006,N/A
8/26/2020 7:50,11750,11754.25,11747.5,11753.75,3.5,1108,N/A
8/26/2020 7:45,11741.25,11750.25,11738.25,11750.25,9.25,1177,N/A
8/26/2020 7:40,11747.5,11747.75,11739.5,11741,-6,830,N/A
8/26/2020 7:35,11746.25,11749.5,11740.75,11747,0.25,905,N/A
8/26/2020 7:30,11750.75,11751.75,11734.75,11746.75,-4,1743,N/A
8/26/2020 7:25,11749.75,11756.5,11746,11750.75,0.5,994,N/A
8/26/2020 7:20,11744.75,11751.75,11740,11750.25,5.75,1403,N/A
8/26/2020 7:15,11753.75,11756.25,11741.25,11744.5,-9.25,2157,N/A
8/26/2020 7:10,11760,11762.25,11753.5,11753.75,-6.5,1192,N/A
8/26/2020 7:05,11760.5,11761,11755,11760.25,-0.5,997,N/A
8/26/2020 7:00,11767.75,11770.5,11758.5,11760.75,-6.75,1130,N/A
8/26/2020 6:55,11767.75,11768.5,11764.75,11767.5,-0.5,484,N/A
8/26/2020 6:50,11766.75,11770.25,11764.5,11768,1,725,N/A
8/26/2020 6:45,11779.75,11779.75,11766.75,11767,-13,936,N/A
8/26/2020 6:40,11780.75,11784,11779.75,11780,-0.5,366,N/A
8/26/2020 6:35,11779.75,11784,11777.75,11780.5,0.75,547,N/A
8/26/2020 6:30,11777.75,11782.25,11775.75,11779.75,2.5,438,N/A
8/26/2020 6:25,11776.25,11780.5,11775.75,11777.25,1.75,525,N/A
8/26/2020 6:20,11770.25,11777.25,11770.25,11775.5,5,436,N/A
8/26/2020 6:15,11770,11770.5,11768.25,11770.5,-0.25,208,N/A
8/26/2020 6:10,11772,11772.5,11769,11770.75,-1.25,265,N/A
8/26/2020 6:05,11772,11774.5,11771.5,11772,0,525,N/A
8/26/2020 6:00,11772.75,11772.75,11768,11772,-0.75,369,N/A
8/26/2020 5:55,11773.25,11774.75,11770.75,11772.75,-0.25,388,N/A
8/26/2020 5:50,11765.5,11774.75,11765.5,11773,7.75,546,N/A
8/26/2020 5:45,11764.75,11766.75,11761,11765.25,1,262,N/A
8/26/2020 5:40,11766.25,11767.5,11763.5,11764.25,-1.75,215,N/A
8/26/2020 5:35,11763.5,11767.25,11762.25,11766,2.75,191,N/A
8/26/2020 5:30,11764.5,11768.5,11763.25,11763.25,-1.25,313,N/A
8/26/2020 5:25,11761.5,11766,11761.25,11764.5,3.25,151,N/A
8/26/2020 5:20,11765.75,11765.75,11760.25,11761.25,-4.25,205,N/A
8/26/2020 5:15,11763.75,11768.25,11763.25,11765.5,2.25,372,N/A
8/26/2020 5:10,11761.25,11765,11761.25,11763.25,1.5,374,N/A
8/26/2020 5:05,11759.75,11762,11758.5,11761.75,2.75,394,N/A
8/26/2020 5:00,11757,11760,11754.25,11759,1.75,248,N/A
8/26/2020 4:55,11756.75,11757.25,11752,11757.25,1,334,N/A
8/26/2020 4:50,11757.25,11759.25,11753.5,11756.25,-0.5,335,N/A
8/26/2020 4:45,11756.25,11759.25,11755.5,11756.75,0.5,242,N/A
8/26/2020 4:40,11758,11759,11755.5,11756.25,-1.5,214,N/A
8/26/2020 4:35,11758.75,11761.75,11756.25,11757.75,-1.25,344,N/A
8/26/2020 4:30,11761.25,11761.75,11757.75,11759,-2.75,385,N/A
8/26/2020 4:25,11762.75,11764,11761,11761.75,-1,228,N/A
8/26/2020 4:20,11763,11764.75,11761.5,11762.75,0,425,N/A
8/26/2020 4:15,11764,11765,11761.5,11762.75,-1,405,N/A
8/26/2020 4:10,11768.5,11768.5,11763.75,11763.75,-5,313,N/A
8/26/2020 4:05,11763,11769.75,11762.5,11768.75,5.5,458,N/A
8/26/2020 4:00,11761,11765.75,11760,11763.25,3,281,N/A
8/26/2020 3:55,11763,11763.75,11759.5,11760.25,-2.75,398,N/A
8/26/2020 3:50,11761.75,11763.75,11761.5,11763,1,406,N/A
8/26/2020 3:45,11764.75,11765.5,11760.75,11762,-2.5,561,N/A
8/26/2020 3:40,11764.25,11766.5,11762.75,11764.5,0.5,489,N/A
8/26/2020 3:35,11756.25,11765.5,11756.25,11764,8,1268,N/A
8/26/2020 3:30,11751.75,11756.75,11748.25,11756,4,563,N/A
8/26/2020 3:25,11751,11756,11749,11752,1.25,587,N/A
8/26/2020 3:20,11752.25,11758.5,11749,11750.75,-1.25,1285,N/A
8/26/2020 3:15,11742.75,11752.5,11742.75,11752,9,601,N/A
8/26/2020 3:10,11741,11745,11737.5,11743,1.75,628,N/A
8/26/2020 3:05,11737.25,11741.25,11734.75,11741.25,4.25,550,N/A
8/26/2020 3:00,11740.75,11743.75,11736,11737,-3,324,N/A
8/26/2020 2:55,11740.25,11743,11738.5,11740,-0.25,240,N/A
8/26/2020 2:50,11746,11746.5,11740.25,11740.25,-6,429,N/A
8/26/2020 2:45,11741.25,11748,11741.25,11746.25,4.5,638,N/A
8/26/2020 2:40,11742.25,11745,11739.75,11741.75,-0.25,354,N/A
8/26/2020 2:35,11739.75,11744.25,11738.75,11742,1.75,384,N/A
8/26/2020 2:30,11737.25,11742.5,11736.25,11740.25,3,520,N/A
8/26/2020 2:25,11736,11741.75,11733.25,11737.25,1.75,614,N/A
8/26/2020 2:20,11738,11740,11734.25,11735.5,-2.75,498,N/A
8/26/2020 2:15,11737.5,11739.5,11732.75,11738.25,0.5,687,N/A
8/26/2020 2:10,11734,11740.25,11734,11737.75,3.5,632,N/A
8/26/2020 2:05,11730,11736.75,11727.75,11734.25,4.75,953,N/A
8/26/2020 2:00,11736.25,11738,11726.75,11729.5,-6.5,1676,N/A
8/26/2020 1:55,11739,11739,11735.25,11736,-3.25,373,N/A
8/26/2020 1:50,11740.25,11741,11737.25,11739.25,-1.5,265,N/A
8/26/2020 1:45,11742.25,11745,11740.25,11740.75,-2.25,236,N/A
8/26/2020 1:40,11742.5,11743,11739.75,11743,0,257,N/A
8/26/2020 1:35,11744,11744.5,11741.75,11743,-1,230,N/A
8/26/2020 1:30,11741.75,11745.75,11741.75,11744,2.25,346,N/A
8/26/2020 1:25,11740.25,11741.75,11738.25,11741.75,2.25,140,N/A
8/26/2020 1:20,11736.25,11740.75,11735.5,11739.5,3,220,N/A
8/26/2020 1:15,11733.5,11739.25,11733.25,11736.5,2.5,302,N/A
8/26/2020 1:10,11732.25,11734.25,11730,11734,1.75,416,N/A
8/26/2020 1:05,11735.75,11737.25,11732.25,11732.25,-4.25,370,N/A
8/26/2020 1:00,11738.75,11740,11733.75,11736.5,-2,373,N/A
8/26/2020 0:55,11741.5,11742.75,11736,11738.5,-3,326,N/A
8/26/2020 0:50,11744.25,11746,11741,11741.5,-3.5,114,N/A
8/26/2020 0:45,11742.75,11745.75,11742,11745,1.75,139,N/A
8/26/2020 0:40,11744.5,11745.25,11742,11743.25,-1.25,135,N/A
8/26/2020 0:35,11746.75,11746.75,11742.5,11744.5,-2.25,163,N/A
8/26/2020 0:30,11747.75,11750,11746.5,11746.75,-1,162,N/A
8/26/2020 0:25,11746,11747.75,11744.75,11747.75,2,106,N/A
8/26/2020 0:20,11745.25,11746,11743.75,11745.75,0.5,113,N/A
8/26/2020 0:15,11747.25,11748,11744,11745.25,-1.5,134,N/A
8/26/2020 0:10,11747.25,11748.75,11744.5,11746.75,-0.5,303,N/A
8/26/2020 0:05,11747.75,11749.5,11746.25,11747.25,0,314,N/A
8/26/2020 0:00,11739,11748.75,11738.75,11747.25,7.75,370,N/A
8/25/2020 23:55,11739.5,11740,11738.5,11739.5,-0.25,52,N/A
8/25/2020 23:50,11740.75,11742,11739.25,11739.75,-0.5,83,N/A
8/25/2020 23:45,11740.75,11742,11740.25,11740.25,0,83,N/A
8/25/2020 23:40,11740.25,11741.25,11740,11740.25,0.25,74,N/A
8/25/2020 23:35,11739.75,11741,11738.75,11740,0.25,89,N/A
8/25/2020 23:30,11737.75,11740.25,11737.25,11739.75,2,88,N/A
8/25/2020 23:25,11738,11739.25,11737.25,11737.75,0.25,86,N/A
8/25/2020 23:20,11739.5,11739.75,11737.5,11737.5,-2,51,N/A
8/25/2020 23:15,11741.25,11741.25,11739,11739.5,-1.75,56,N/A
8/25/2020 23:10,11741.5,11742.5,11741,11741.25,-0.25,69,N/A
8/25/2020 23:05,11740,11741.75,11739,11741.5,1.25,95,N/A
8/25/2020 23:00,11742,11742.25,11740,11740.25,-1.5,77,N/A
8/25/2020 22:55,11738.5,11743.25,11738.5,11741.75,3.5,218,N/A
8/25/2020 22:50,11737.75,11739.75,11737.25,11738.25,0.5,144,N/A
8/25/2020 22:45,11736,11738,11735.75,11737.75,1.75,72,N/A
8/25/2020 22:40,11735.75,11737.5,11735.25,11736,0,101,N/A
8/25/2020 22:35,11736.5,11737,11735,11736,0,105,N/A
8/25/2020 22:30,11735.5,11737,11733.25,11736,0.75,174,N/A
8/25/2020 22:25,11734.25,11738,11733.75,11735.25,1.5,248,N/A
8/25/2020 22:20,11734,11736.5,11732.75,11733.75,-0.5,193,N/A
8/25/2020 22:15,11739,11739,11731.75,11734.25,-4.75,366,N/A
8/25/2020 22:10,11735,11739.75,11733.75,11739,4,240,N/A
8/25/2020 22:05,11738,11739,11734.5,11735,-3.25,246,N/A
8/25/2020 22:00,11741,11741.25,11736.25,11738.25,-2.5,221,N/A
8/25/2020 21:55,11741.25,11743.25,11740.75,11740.75,-0.75,170,N/A
8/25/2020 21:50,11746.75,11747,11740.5,11741.5,-5,147,N/A
8/25/2020 21:45,11745.25,11747,11744.5,11746.5,1.75,149,N/A
8/25/2020 21:40,11744,11746.25,11743,11744.75,1,137,N/A
8/25/2020 21:35,11744.5,11744.75,11741.5,11743.75,-0.5,193,N/A
8/25/2020 21:30,11743,11746.75,11742.75,11744.25,1.25,568,N/A
8/25/2020 21:25,11742.25,11744.75,11739.25,11743,1.5,392,N/A
8/25/2020 21:20,11739,11741.75,11737.75,11741.5,2.5,115,N/A
8/25/2020 21:15,11740.75,11742.5,11738.5,11739,-1.25,203,N/A
8/25/2020 21:10,11739,11741.5,11737,11740.25,1.25,251,N/A
8/25/2020 21:05,11747,11747.5,11738.75,11739,-7.75,236,N/A
8/25/2020 21:00,11744,11747,11741.5,11746.75,2.75,263,N/A
8/25/2020 20:55,11747,11748,11744,11744,-3,224,N/A
8/25/2020 20:50,11749.5,11750.25,11746,11747,-2.25,370,N/A
8/25/2020 20:45,11740.25,11749.25,11740.25,11749.25,9,607,N/A
8/25/2020 20:40,11741.25,11743,11738.5,11740.25,-0.75,288,N/A
8/25/2020 20:35,11734.75,11743.75,11734.25,11741,6,459,N/A
8/25/2020 20:30,11738.75,11739.5,11731.5,11735,-3.25,394,N/A
8/25/2020 20:25,11733,11740,11732.5,11738.25,4.5,330,N/A
8/25/2020 20:20,11731.75,11734.75,11730.75,11733.75,1.25,293,N/A
8/25/2020 20:15,11738.75,11739.25,11729.5,11732.5,-6.25,545,N/A
8/25/2020 20:10,11736.75,11740.25,11736,11738.75,2,238,N/A
8/25/2020 20:05,11741,11742,11734.75,11736.75,-3.75,219,N/A
8/25/2020 20:00,11740.25,11743.25,11735.5,11740.5,-0.25,426,N/A
8/25/2020 19:55,11742,11743.75,11739.75,11740.75,-1,269,N/A
8/25/2020 19:50,11744.75,11745,11741,11741.75,-3.25,262,N/A
8/25/2020 19:45,11747.75,11749.25,11744.5,11745,-2.75,202,N/A
8/25/2020 19:40,11747.5,11748,11743.75,11747.75,0.25,232,N/A
8/25/2020 19:35,11745.5,11748.5,11741.75,11747.5,2,429,N/A
8/25/2020 19:30,11747,11750,11745.25,11745.5,-0.75,204,N/A
8/25/2020 19:25,11748,11749.75,11744.75,11746.25,-2,428,N/A
8/25/2020 19:20,11749.75,11752,11748.25,11748.25,-1,276,N/A
8/25/2020 19:15,11755.25,11755.5,11749.25,11749.25,-6,305,N/A
8/25/2020 19:10,11755.25,11758,11753.75,11755.25,-0.75,294,N/A
8/25/2020 19:05,11752.75,11757.75,11751.25,11756,3.25,536,N/A
8/25/2020 19:00,11747,11752.75,11743,11752.75,5.75,594,N/A
8/25/2020 18:55,11748.25,11749.5,11746,11747,-2,311,N/A
8/25/2020 18:50,11752.25,11754,11746.75,11749,-3,449,N/A
8/25/2020 18:45,11747.25,11753.25,11745,11752,4.75,552,N/A
8/25/2020 18:40,11747,11747.5,11746.25,11747.25,0.5,120,N/A
8/25/2020 18:35,11748.25,11748.75,11746,11746.75,-1.25,256,N/A
8/25/2020 18:30,11741,11749.25,11741,11748,6.5,547,N/A
8/25/2020 18:25,11737.25,11741.5,11736.75,11741.5,4.75,171,N/A
8/25/2020 18:20,11736.5,11738,11736,11736.75,0,75,N/A
8/25/2020 18:15,11738,11739.25,11736.75,11736.75,-1.75,88,N/A
8/25/2020 18:10,11735.5,11738.5,11735.5,11738.5,2.5,151,N/A
8/25/2020 18:05,11733,11737,11733,11736,3.25,161,N/A
8/25/2020 18:00,11733.25,11733.75,11732,11732.75,-0.5,72,N/A
8/25/2020 17:55,11732.25,11735,11732,11733.25,0.75,138,N/A
8/25/2020 17:50,11733,11733.5,11732,11732.5,-0.5,85,N/A
8/25/2020 17:45,11730.75,11733.25,11730.5,11733,2.5,75,N/A
8/25/2020 17:40,11730.5,11731.75,11730,11730.5,-0.25,108,N/A
8/25/2020 17:35,11731.75,11732.5,11730.25,11730.75,-0.75,90,N/A
8/25/2020 17:30,11732.25,11734,11730,11731.5,-0.5,145,N/A
8/25/2020 17:25,11734.5,11734.5,11731.25,11732,-1.75,167,N/A
8/25/2020 17:20,11737.5,11738,11733.75,11733.75,-3.75,138,N/A
8/25/2020 17:15,11734.5,11737.5,11734,11737.5,3,93,N/A
8/25/2020 17:10,11735.25,11737.5,11734.5,11734.5,-0.5,82,N/A
8/25/2020 17:05,11736,11737,11733.75,11735,-1.5,258,N/A
8/25/2020 17:00,11739.5,11739.75,11734.25,11736.5,0,475,N/A
8/25/2020 15:55,11737.75,11740.25,11735.75,11736.5,-1,314,N/A
8/25/2020 15:50,11736,11742.25,11736,11737.5,1.5,557,N/A
8/25/2020 15:45,11734.25,11738,11734.25,11736,1.75,369,N/A
8/25/2020 15:40,11734.25,11736,11732.25,11734.25,0.25,321,N/A
8/25/2020 15:35,11732.75,11734.75,11731.25,11734,1.25,328,N/A
8/25/2020 15:30,11726.75,11734.25,11725.25,11732.75,5.75,821,N/A
8/25/2020 15:10,11720.25,11727.5,11716.25,11727,6.5,2036,N/A
8/25/2020 15:05,11717.5,11722,11716.25,11720.5,3,1615,N/A
8/25/2020 15:00,11716,11719.25,11712.75,11717.5,2.25,3701,N/A
8/25/2020 14:55,11715,11720,11712,11715.25,0.25,7101,N/A
8/25/2020 14:50,11707.25,11715.75,11703.5,11715,7.75,4605,N/A
8/25/2020 14:45,11706.75,11714.75,11705.25,11707.25,0.25,3019,N/A
8/25/2020 14:40,11715.5,11719,11706,11707,-8.75,3406,N/A
8/25/2020 14:35,11709,11717.5,11708.75,11715.75,7,3680,N/A
8/25/2020 14:30,11710.5,11714,11706.25,11708.75,-1.75,3047,N/A
8/25/2020 14:25,11710.5,11714.75,11707.25,11710.5,0.25,2614,N/A
8/25/2020 14:20,11711.25,11713.25,11700.75,11710.25,-1.25,4195,N/A
8/25/2020 14:15,11705.25,11713.75,11703.75,11711.5,6.5,3525,N/A
8/25/2020 14:10,11700.75,11708,11699.75,11705,4.25,3323,N/A
8/25/2020 14:05,11695.5,11702.5,11690.25,11700.75,5.5,2900,N/A
8/25/2020 14:00,11697.5,11698.5,11690,11695.25,-2.25,2801,N/A
8/25/2020 13:55,11693.75,11700,11687.5,11697.5,3.25,2823,N/A
8/25/2020 13:50,11692.5,11695.5,11688,11694.25,1.75,4146,N/A
8/25/2020 13:45,11687.25,11695.25,11687,11692.5,5.5,2782,N/A
8/25/2020 13:40,11685.5,11695.75,11681.25,11687,1.5,8185,N/A
8/25/2020 13:35,11691,11695.75,11683,11685.5,-5.5,3951,N/A
8/25/2020 13:30,11686.5,11692.5,11682.75,11691,4.75,2734,N/A
8/25/2020 13:25,11681.75,11687.25,11678.25,11686.25,4.75,1966,N/A
8/25/2020 13:20,11679,11683,11677,11681.5,2.75,1822,N/A
8/25/2020 13:15,11677,11683.5,11660.5,11678.75,2,5949,N/A
8/25/2020 13:10,11670,11679,11669,11676.75,6.5,2665,N/A
8/25/2020 13:05,11667.25,11670.75,11661.5,11670.25,2.75,1815,N/A
8/25/2020 13:00,11665.25,11667.75,11657.5,11667.5,2.25,3413,N/A
8/25/2020 12:55,11668.5,11672.5,11660.75,11665.25,-3,3122,N/A
8/25/2020 12:50,11668.75,11673.5,11663.25,11668.25,-0.5,2231,N/A
8/25/2020 12:45,11676.5,11677.5,11664.75,11668.75,-7.75,3044,N/A
8/25/2020 12:40,11671,11681.25,11668.25,11676.5,5.5,2174,N/A
8/25/2020 12:35,11669,11676.5,11667.5,11671,1.75,1622,N/A
8/25/2020 12:30,11674.75,11679,11665,11669.25,-5.5,2799,N/A
8/25/2020 12:25,11669.75,11677.75,11669.75,11674.75,5.25,2982,N/A
8/25/2020 12:20,11670,11672.25,11664.75,11669.5,-0.25,2061,N/A
8/25/2020 12:15,11666.5,11671,11663.75,11669.75,3.25,1951,N/A
8/25/2020 12:10,11659,11671.5,11654.75,11666.5,7.25,2628,N/A
8/25/2020 12:05,11658.5,11660.5,11650.25,11659.25,0.75,3231,N/A
8/25/2020 12:00,11662.25,11667.25,11656.75,11658.5,-4,2202,N/A
8/25/2020 11:55,11657.5,11664.75,11656,11662.5,5,1824,N/A
8/25/2020 11:50,11659.5,11663.75,11656,11657.5,-2.25,1830,N/A
8/25/2020 11:45,11666,11669.25,11657.5,11659.75,-6,2483,N/A
8/25/2020 11:40,11664,11671,11659.75,11665.75,1.75,3275,N/A
8/25/2020 11:35,11656.5,11665,11651,11664,7,3305,N/A
8/25/2020 11:30,11653.25,11657.75,11646.75,11657,3.75,2553,N/A
8/25/2020 11:25,11647.75,11658,11647.75,11653.25,5.25,3012,N/A
8/25/2020 11:20,11641.75,11651.5,11637.5,11648,6.25,2770,N/A
8/25/2020 11:15,11630.5,11644.25,11624.5,11641.75,11.25,3802,N/A
8/25/2020 11:10,11650.5,11652,11625,11630.5,-20.25,4755,N/A
8/25/2020 11:05,11650.5,11651.75,11638.75,11650.75,0.75,3307,N/A
8/25/2020 11:00,11657.25,11661.75,11645.75,11650,-7,3467,N/A
8/25/2020 10:55,11650.5,11662,11650.25,11657,6.5,3189,N/A
8/25/2020 10:50,11646.5,11654.25,11644.25,11650.5,4,3040,N/A
8/25/2020 10:45,11641.75,11649.75,11633.5,11646.5,4.75,5463,N/A
8/25/2020 10:40,11647.25,11659.5,11634.25,11641.75,-5.25,7838,N/A
8/25/2020 10:35,11660,11660,11646,11647,-12.5,3987,N/A
8/25/2020 10:30,11664.5,11668,11643.5,11659.5,-5.25,7269,N/A
8/25/2020 10:25,11675.25,11678.5,11658.75,11664.75,-10.75,4948,N/A
8/25/2020 10:20,11688.25,11691.5,11669.5,11675.5,-12.75,5739,N/A
8/25/2020 10:15,11681.5,11689,11675,11688.25,7,7060,N/A
8/25/2020 10:10,11661.75,11682.25,11656.5,11681.25,19,7395,N/A
8/25/2020 10:05,11652.5,11662.5,11648.5,11662.25,10,4144,N/A
8/25/2020 10:00,11643.75,11661.25,11637.25,11652.25,8.5,8468,N/A
8/25/2020 9:55,11623.25,11644.5,11617.5,11643.75,20.25,4777,N/A
8/25/2020 9:50,11624.5,11628.75,11614.25,11623.5,-0.75,5152,N/A
8/25/2020 9:45,11631,11649.25,11617.5,11624.25,-7.25,9219,N/A
8/25/2020 9:40,11634.5,11640.5,11630.25,11631.5,-2.75,4218,N/A
8/25/2020 9:35,11624.25,11639.25,11622,11634.25,10,8156,N/A
8/25/2020 9:30,11614,11625,11597.5,11624.25,10.5,8378,N/A
8/25/2020 9:25,11623,11629.75,11606.5,11613.75,-9,6848,N/A
8/25/2020 9:20,11638.5,11641.25,11612.25,11622.75,-15.75,8476,N/A
8/25/2020 9:15,11616,11645.25,11612.75,11638.5,23.25,11057,N/A
8/25/2020 9:10,11592.5,11617.5,11587.5,11615.25,22.75,7179,N/A
8/25/2020 9:05,11612,11618,11588.5,11592.5,-19.25,7570,N/A
8/25/2020 9:00,11620.75,11621.75,11603.75,11611.75,-8.75,6748,N/A
8/25/2020 8:55,11586.75,11621.75,11583,11620.5,33.5,6217,N/A
8/25/2020 8:50,11615.25,11615.5,11586,11587,-28.25,9067,N/A
8/25/2020 8:45,11619.5,11627.5,11608.25,11615.25,-4.25,7824,N/A
8/25/2020 8:40,11602.25,11632.25,11585,11619.5,17.5,14233,N/A
8/25/2020 8:35,11605,11627.75,11590,11602,-2.75,15979,N/A
8/25/2020 8:30,11591.25,11611,11574.75,11604.75,14.25,19142,N/A
8/25/2020 8:25,11594,11597.25,11583.25,11590.5,-3.5,3945,N/A
8/25/2020 8:20,11595.5,11599.25,11591,11594,-1.25,1941,N/A
8/25/2020 8:15,11606.25,11611.75,11591.75,11595.25,-10.75,2516,N/A
8/25/2020 8:10,11612.25,11614.75,11601.25,11606,-5.75,2624,N/A
8/25/2020 8:05,11622.5,11625.25,11609.75,11611.75,-10.5,1719,N/A
8/25/2020 8:00,11624.25,11626.25,11618.5,11622.25,-2,977,N/A
8/25/2020 7:55,11614.75,11624.25,11614.5,11624.25,9.25,892,N/A
8/25/2020 7:50,11625,11628,11613.75,11615,-10.25,972,N/A
8/25/2020 7:45,11622.5,11628.25,11621.75,11625.25,3.25,937,N/A
8/25/2020 7:40,11619.25,11622.5,11617.25,11622,2.5,1203,N/A
8/25/2020 7:35,11623,11623,11616.5,11619.5,-3.5,746,N/A
8/25/2020 7:30,11629.25,11629.25,11620.5,11623,-6.25,1059,N/A
8/25/2020 7:25,11616.75,11629.5,11616.25,11629.25,12.5,982,N/A
8/25/2020 7:20,11616.25,11618.5,11611.5,11616.75,0.25,769,N/A
8/25/2020 7:15,11618.5,11620.75,11607.75,11616.5,-2.25,1898,N/A
8/25/2020 7:10,11633.25,11633.25,11617,11618.75,-14.5,1247,N/A
8/25/2020 7:05,11620.25,11633.25,11616.25,11633.25,12.75,1181,N/A
8/25/2020 7:00,11619.5,11626.5,11617.75,11620.5,1,812,N/A
8/25/2020 6:55,11624.25,11627,11615.75,11619.5,-4.75,653,N/A
8/25/2020 6:50,11622.75,11625.75,11620.5,11624.25,1,600,N/A
8/25/2020 6:45,11631,11631,11622,11623.25,-6.75,553,N/A
8/25/2020 6:40,11626.5,11634.75,11624.5,11630,3.5,627,N/A
8/25/2020 6:35,11628.25,11634.25,11625,11626.5,-1.75,936,N/A
8/25/2020 6:30,11623.25,11629.25,11619.5,11628.25,4.75,967,N/A
8/25/2020 6:25,11622.75,11624.5,11618.75,11623.5,0,966,N/A
8/25/2020 6:20,11627.5,11627.75,11613.5,11623.5,-4,1900,N/A
8/25/2020 6:15,11637.75,11641,11622.5,11627.5,-10.25,1477,N/A
8/25/2020 6:10,11642.75,11645.5,11634.25,11637.75,-4.75,1291,N/A
8/25/2020 6:05,11648.75,11648.75,11640.75,11642.5,-6.5,589,N/A
8/25/2020 6:00,11650,11656.25,11644.25,11649,-0.75,885,N/A
8/25/2020 5:55,11651.5,11653.25,11649,11649.75,-1.5,278,N/A
8/25/2020 5:50,11657.25,11658.25,11650.5,11651.25,-5.5,352,N/A
8/25/2020 5:45,11659,11661.5,11654,11656.75,-2,450,N/A
8/25/2020 5:40,11653.25,11661.75,11652.75,11658.75,5.5,536,N/A
8/25/2020 5:35,11655.5,11655.75,11651.25,11653.25,-2,319,N/A
8/25/2020 5:30,11650.25,11658,11650.25,11655.25,5,440,N/A
8/25/2020 5:25,11648.5,11652.25,11648.25,11650.25,1.5,285,N/A
